"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Poland","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2004",18.822,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2003",19.899,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2002",20.211,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2001",18.435,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2000",14.928,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1999",12.29,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1998",9.935,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1997",10.964,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1996",12.684,,,,"Repository: OECD"
"Poland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1995",13.695,,,,"Repository: OECD"
"Poland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1994",14.825,,,,"Repository: OECD"
"Poland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1993",14.393,,,,"Repository: OECD"
"Poland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1992",13.645,,,,"Repository: OECD"
"Portugal","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2024",6.5,,,,"Age coverage - maximum age: 74 years old"
"Portugal","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2023",6.498,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2022",6.138,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2021",6.712,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2020",6.85,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2019",6.422,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2018",6.966,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2017",8.878,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2016",11.058,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2015",12.405,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2014",13.88,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2013",16.237,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2012",15.509,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2011",12.715,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2010",10.771,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2009",9.432,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2008",7.553,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2007",7.965,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2006",7.649,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2005",7.582,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2004",6.319,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2003",6.132,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2002",4.497,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2001",3.829,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2000",3.806,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1999",4.579,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1998",4.64,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1997",6.571,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1996",7.298,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1995",7.064,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1994",6.709,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1993",5.301,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1992",3.985,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1991",3.919,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1990",4.645,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1989",5.13,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1988",6.008,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1987",7.377,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1986",8.698,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1983",7.3,,,"Break in series: Other or unspecified type of break","Age coverage - minimum age: 14 years old"
"Portugal","LFS - Employment Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1979",7.94,,,,"Age coverage - minimum age: 14 years old"
"Portugal","LFS - Employment Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1978",7.89,,,,"Age coverage - minimum age: 14 years old"
"Portugal","LFS - Employment Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1976",6.4,,,,"Age coverage - minimum age: 14 years old"
"Portugal","LFS - Employment Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1975",4.5,,,,"Age coverage - minimum age: 14 years old"
"Portugal","LFS - Employment Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1974",1.8,,,,"Age coverage - minimum age: 14 years old"
"Romania","LFS - Household Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2024",5.4,,,,"Age coverage - maximum age: 74 years old"
"Romania","LFS - Household Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2023",5.589,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2022",5.614,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2021",5.59,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2020",5.035,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2019",3.912,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2018",4.187,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2017",4.927,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2016",5.901,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2015",6.812,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2014",6.802,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2013",7.096,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2012",6.794,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2011",7.177,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2010",6.959,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2009",6.859,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2008",5.787,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2007",6.413,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2006",7.27,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2005",7.174,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2004",7.719,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2003",6.95,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2002",8.112,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2001",6.561,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2000",6.969,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1999",6.239,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1998",5.63,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1997",5.515,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1996",6.74,,,,
"Romania","LFS - Household Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1995",7.99,,,,"Data reference period: March | Age coverage - minimum age: 14 years old"
"Russian Federation","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2023",3.076,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2022",3.867,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2021",4.749,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2020",5.62,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2019",4.513,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2018",4.871,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2017",5.238,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2016",5.591,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2015",5.615,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2014",5.212,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2013",5.513,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2012",5.484,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2011",6.571,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2010",7.407,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2009",8.301,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"Russian Federation","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2008",6.205,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"Russian Federation","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2007",6.002,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"Russian Federation","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2006",7.055,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"Russian Federation","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2005",7.124,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"Russian Federation","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2004",7.763,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"Russian Federation","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2003",8.21,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"Russian Federation","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2002",7.875,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"Russian Federation","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2001",8.978,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"Russian Federation","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2000",10.581,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"Russian Federation","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1999",13.036,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"Russian Federation","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1998",13.261,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"Russian Federation","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1997",11.813,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"Russian Federation","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1996",9.665,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"Russian Federation","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1995",9.449,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"Russian Federation","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1994",8.131,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"Russian Federation","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1993",5.883,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"Russian Federation","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1992",5.181,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"San Marino","OE - Estimates of the Office of economic planning, data processing and statistics","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2022",4.91,,,"Unemployment definition: Two criteria (not in employment and seeking)","Data reference period: End of the year | Age coverage - minimum age: 16 years old"
"San Marino","OE - Estimates of the Office of economic planning, data processing and statistics","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2021",6.34,,,"Unemployment definition: Registered unemployed","Data reference period: End of the year | Age coverage - minimum age: 16 years old"
"San Marino","OE - Estimates of the Office of economic planning, data processing and statistics","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2020",7.23,,,"Unemployment definition: Registered unemployed","Data reference period: End of the year | Age coverage - minimum age: 16 years old"
"San Marino","OE - Estimates of the Office of economic planning, data processing and statistics","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2019",7.54,,,"Unemployment definition: Registered unemployed","Data reference period: End of the year"
"San Marino","OE - Estimates of the Office of economic planning, data processing and statistics","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2018",7.83,,,"Unemployment definition: Registered unemployed","Data reference period: End of the year"
